GEOID,total_2023,white_2023,black_2023,asian_2023,hispanic_2023,total_2013,white_2013,black_2013,asian_2013,hispanic_2013,geometry,pct_change_white,pct_change_black,pct_change_asian,pct_change_hispanic
36047026800,4280,2027,14,1804,435,4319,2461,24,879,891,"list(list(c(-73.993343, -73.99276, -73.990559, -73.988358, -73.986129, -73.987339, -73.987965, -73.990193, -73.992394, -73.994597, -73.993343, 40.612772, 40.613334, 40.612004, 40.610675, 40.60933, 40.608168, 40.607566, 40.608911, 40.610241, 40.611571, 40.612772)))",-17.635107679804957,-41.666666666666664,105.23321956769055,-51.178451178451176
36047039500,3845,1349,1092,99,1204,3555,284,847,135,2275,"list(list(c(-73.927811, -73.926481, -73.927497, -73.926499, -73.92575, -73.924995, -73.924249, -73.923498, -73.922748, -73.921154, -73.92223, -73.923644, -73.924392, -73.927071, -73.927507, -73.927811, 40.692774, 40.694141, 40.694697, 40.695712, 40.695285, 40.694855, 40.694429, 40.694001, 40.693573, 40.692796, 40.691823, 40.690399, 40.690831, 40.692346, 40.692604, 40.692774)))",375,28.925619834710744,-26.666666666666668,-47.07692307692308
36047044600,2034,643,21,818,412,1809,916,7,681,170,"list(list(c(-73.979058, -73.97785, -73.97563, -73.973358, -73.972903, -73.973993, -73.974972, -73.974893, -73.974777, -73.975208, -73.977408, -73.979638, -73.979058, 40.616126, 40.617287, 40.615946, 40.616541, 40.614153, 40.61403, 40.613668, 40.613187, 40.612638, 40.612885, 40.614218, 40.615565, 40.616126)))",-29.80349344978166,200,20.11747430249633,142.35294117647058
36047049400,5512,2624,545,658,989,5667,2862,540,1337,683,"list(list(c(-73.976577, -73.974657, -73.974196, -73.973101, -73.972086, -73.971946, -73.971648, -73.971222, -73.973941, -73.975015, -73.975944, -73.976396, -73.976577, 40.644004, 40.644806, 40.645007, 40.645451, 40.645863, 40.645164, 40.643573, 40.64118, 40.640882, 40.640762, 40.640659, 40.643051, 40.644004)))",-8.315863032844165,0.9259259259259259,-50.78534031413613,44.80234260614934
36047043300,3621,238,899,210,1960,4484,398,236,153,3697,"list(list(c(-73.917872, -73.916316, -73.915565, -73.914815, -73.914061, -73.912556, -73.914114, -73.915562, -73.916313, -73.917071, -73.917818, -73.919321, -73.917872, 40.698537, 40.700122, 40.699693, 40.699266, 40.698838, 40.697982, 40.696398, 40.694922, 40.695351, 40.695782, 40.696208, 40.697061, 40.698537)))",-40.20100502512563,280.93220338983053,37.254901960784316,-46.984041114417096
36047057300,2482,1741,123,108,297,2295,1943,92,84,155,"list(list(c(-73.952412, -73.950731, -73.949911, -73.946245, -73.946046, -73.945879, -73.947544, -73.948373, -73.950029, -73.950875, -73.952412, 40.728418, 40.728972, 40.729244, 40.730487, 40.729257, 40.727354, 40.726822, 40.726548, 40.725999, 40.725721, 40.728418)))",-10.396294390118374,33.69565217391305,28.571428571428573,91.61290322580645
36047063200,1468,998,24,286,97,1456,1186,11,108,151,"list(list(c(-73.935032, -73.934263, -73.933551, -73.931734, -73.928131, -73.928791, -73.929569, -73.929738, -73.931404, -73.934227, -73.934471, -73.935032, 40.601734, 40.60223, 40.602687, 40.601062, 40.597778, 40.597323, 40.59682, 40.596978, 40.598476, 40.60101, 40.601231, 40.601734)))",-15.85160202360877,118.18181818181819,164.8148148148148,-35.76158940397351
36047079400,2385,124,1420,27,418,2021,20,1720,9,124,"list(list(c(-73.958707, -73.955825, -73.952469, -73.952363, -73.952189, -73.95205, -73.955652, -73.958107, -73.958141, -73.95815, -73.958707, 40.650387, 40.65053, 40.65067, 40.649669, 40.648021, 40.646771, 40.646631, 40.646518, 40.647504, 40.647768, 40.650387)))",520,-17.441860465116278,200,237.09677419354838
36047087200,3170,208,2428,109,61,2556,9,2272,56,219,"list(list(c(-73.938593, -73.935718, -73.935578, -73.934645, -73.934483, -73.934268, -73.936175, -73.938081, -73.93829, -73.938454, -73.938593, 40.656123, 40.656303, 40.655039, 40.655096, 40.653563, 40.651563, 40.651469, 40.651376, 40.653327, 40.654858, 40.656123)))",2211.1111111111113,6.866197183098592,94.64285714285714,-72.14611872146119
36047056302,2140,1029,213,114,757,NA,NA,NA,NA,NA,"list(list(c(-73.962478, -73.95706, -73.955087, -73.955189, -73.955472, -73.955307, -73.958635, -73.958408, -73.959945, -73.959592, -73.961843, -73.962288, -73.962307, -73.962348, -73.962672, -73.962478, 40.736802, 40.739167, 40.7394, 40.739062, 40.737997, 40.736577, 40.736213, 40.734844, 40.733979, 40.731852, 40.731625, 40.732899, 40.733119, 40.733812, 40.736446, 40.736802)))",0,0,0,0
36061012902,2647,1053,261,303,685,NA,NA,NA,NA,NA,"list(list(c(-74.0046532544959, -74.000268, -73.996933, -73.996667, -73.994631, -73.991788, -73.992701, -73.993609, -73.996457, -73.998489, -73.9989, -74.00206, -74.0065831801656, -74.0046532544959, 40.7703911858298, 40.768511, 40.767139, 40.76674, 40.765881, 40.764684, 40.763431, 40.762184, 40.763376, 40.764242, 40.764594, 40.765912, 40.7677481315547, 40.7703911858298)))",0,0,0,0
36061024302,7234,231,3390,111,3042,6817,49,3682,40,2915,"list(list(c(-73.939343, -73.938683, -73.937957, -73.936496, -73.934402, -73.934705, -73.933006, -73.933144, -73.933459, -73.933059, -73.934555, -73.934837, -73.937271, -73.938588, -73.940167, -73.939343, 40.831612, 40.832801, 40.833454, 40.834569, 40.836054, 40.835626, 40.835679, 40.834815, 40.833184, 40.828156, 40.828047, 40.828032, 40.829154, 40.829717, 40.830383, 40.831612)))",371.42857142857144,-7.930472569255839,177.5,4.356775300171527
36005004200,7976,56,2369,18,5533,7429,90,3273,0,3984,"list(list(c(-73.869842, -73.867878, -73.86491, -73.861207, -73.859703, -73.8563, -73.855972, -73.855646, -73.855312, -73.858445, -73.858264, -73.861114, -73.862029, -73.86298, -73.865746, -73.867765, -73.869499, -73.869842, 40.824923, 40.825178, 40.825596, 40.826087, 40.826277, 40.826757, 40.826064, 40.824633, 40.823192, 40.822774, 40.822013, 40.821632, 40.821509, 40.821384, 40.821012, 40.822992, 40.824565, 40.824923)))",-37.77777777777778,-27.619920562175373,0,38.880522088353416
36005021700,5100,152,1564,183,2891,5087,72,2185,0,2779,"list(list(c(-73.917421, -73.917028, -73.915267, -73.914426, -73.913968, -73.912875, -73.912212, -73.911844, -73.910777, -73.909215, -73.910582, -73.91168, -73.911973, -73.912364, -73.914084, -73.914199, -73.916726, -73.917402, -73.917313, -73.917421, 40.846344, 40.846398, 40.846812, 40.847964, 40.848609, 40.850125, 40.850781, 40.851445, 40.851939, 40.851801, 40.850182, 40.848639, 40.84823, 40.847683, 40.845277, 40.845115, 40.84505, 40.845036, 40.845185, 40.846344)))",111.11111111111111,-28.42105263157895,0,4.030226700251889
36005029302,5422,2770,663,364,1036,5045,3548,269,230,935,"list(list(c(-73.92095, -73.920402, -73.918725, -73.918331, -73.919221, -73.918446, -73.914892, -73.914527, -73.915166, -73.913102, -73.913758, -73.912018, -73.911725, -73.912556, -73.9113, -73.910537, -73.909678, -73.91031, -73.911405, -73.9152, -73.919808, -73.92163, -73.92095, 40.878585, 40.879032, 40.880123, 40.880485, 40.880768, 40.880635, 40.884625, 40.88453, 40.883473, 40.882811, 40.881556, 40.880824, 40.880739, 40.879242, 40.880224, 40.880569, 40.879515, 40.879047, 40.879278, 40.875581, 40.876577, 
40.878321, 40.878585)))",-21.92784667418264,146.46840148698885,58.26086956521739,10.802139037433156
36005016300,0,0,0,0,0,154,0,77,0,77,"list(list(c(-73.899968, -73.899031, -73.89827, -73.896694, -73.895367, -73.894101, -73.892169, -73.888691, -73.888138, -73.886598, -73.887289, -73.888412, -73.890601, -73.891481, -73.893946, -73.896966, -73.898453, -73.901212, -73.899968, 40.837655, 40.839331, 40.84068, 40.843435, 40.842895, 40.84219, 40.84105, 40.839158, 40.839862, 40.839279, 40.838135, 40.838553, 40.836898, 40.836687, 40.836431, 40.834343, 40.834721, 40.835498, 40.837655)))",0,-100,0,-100
36005033400,26,1,24,0,1,1247,90,353,43,761,"list(list(c(-73.883858, -73.883617, -73.883279, -73.882689, -73.883079, -73.87986, -73.876292, -73.874367, -73.872553, -73.870944, -73.869984, -73.869435, -73.870313, -73.870377, -73.870562, -73.870537, -73.870492, -73.870455, -73.870419, -73.870462, -73.870579, -73.870884, -73.871083, -73.868383, -73.869889, -73.869815, -73.869377, -73.868609, -73.868235, -73.869209, -73.868926, -73.871453, -73.874591, -73.876085, -73.876856, -73.878171, -73.877314, -73.878007, -73.879194, -73.881056, -73.882844, 
-73.883109, -73.882883, -73.882322, -73.882003, -73.881668, -73.880764, -73.88081, -73.880515, -73.883934, -73.883858, 40.865191, 40.865453, 40.865726, 40.866152, 40.866593, 40.868274, 40.870526, 40.872701, 40.875175, 40.878511, 40.878269, 40.878129, 40.875341, 40.873285, 40.871511, 40.869674, 40.867951, 40.866633, 40.865363, 40.863272, 40.861405, 40.858895, 40.857377, 40.857812, 40.855971, 40.855484, 40.854266, 40.852088, 40.850913, 40.849239, 40.848151, 40.844591, 40.841521, 40.842065, 40.84223, 
40.842625, 40.844007, 40.844484, 40.845321, 40.846594, 40.847818, 40.848273, 40.849074, 40.851061, 40.852189, 40.853348, 40.856992, 40.857187, 40.860346, 40.86495, 40.865191)))",-98.88888888888889,-93.20113314447592,-100,-99.86859395532194
36047111600,3674,48,2722,0,841,3115,73,2445,0,597,"list(list(c(-73.881856, -73.876953, -73.873688, -73.872841, -73.871875, -73.869485, -73.878592, -73.879683, -73.880892, -73.881856, 40.66415, 40.666259, 40.667665, 40.668032, 40.666764, 40.663546, 40.659701, 40.66117, 40.662834, 40.66415)))",-34.24657534246575,11.32924335378323,0,40.87102177554439
36081015801,3628,20,294,1704,171,3698,32,1097,1005,728,"list(list(c(-73.816075, -73.815228, -73.814384, -73.81354, -73.812718, -73.810988, -73.810749, -73.808017, -73.810025, -73.811645, -73.812488, -73.813315, -73.813452, -73.814974, -73.816926, -73.816075, 40.690492, 40.690733, 40.690972, 40.691211, 40.691408, 40.691855, 40.691917, 40.68706, 40.68636, 40.685656, 40.687441, 40.687199, 40.687155, 40.686695, 40.69025, 40.690492)))",-37.5,-73.1996353691887,69.55223880597015,-76.51098901098901
36047050803,2608,634,1230,45,588,2258,346,1597,36,260,"list(list(c(-73.9619, -73.961691, -73.959861, -73.959696, -73.959329, -73.961407, -73.961597, -73.961759, -73.9619, 40.654871, 40.654951, 40.655635, 40.654839, 40.652928, 40.65217, 40.653173, 40.654071, 40.654871)))",83.23699421965318,-22.98058860363181,25,126.15384615384616
36047105801,6050,1377,3325,79,893,6721,1827,3308,150,1333,"list(list(c(-73.886282, -73.884653, -73.882213, -73.881722, -73.878436, -73.876104, -73.874892, -73.876082, -73.87729, -73.881481, -73.882413, -73.884113, -73.884806, -73.886282, 40.652756, 40.653451, 40.654498, 40.653754, 40.649327, 40.646215, 40.645095, 40.643293, 40.643842, 40.647601, 40.64844, 40.649956, 40.650765, 40.652756)))",-24.63054187192118,0.5139056831922612,-47.333333333333336,-33.00825206301575
36081065703,3083,2133,20,74,229,2564,2112,4,33,415,"list(list(c(-73.87909, -73.877186, -73.87722, -73.874402, -73.872392, -73.871694, -73.871618, -73.873593, -73.874325, -73.875478, -73.878292, -73.880207, -73.87909, 40.715537, 40.715622, 40.717226, 40.717575, 40.717831, 40.71426, 40.71329, 40.713234, 40.713196, 40.71312, 40.712831, 40.715244, 40.715537)))",0.9943181818181818,400,124.24242424242425,-44.81927710843374
36081072300,2338,1176,139,576,274,1903,1313,42,440,86,"list(list(c(-73.852227, -73.851416, -73.850605, -73.850432, -73.849433, -73.845254, -73.846685, -73.843225, -73.842315, -73.844356, -73.84476, -73.84912, -73.848714, -73.85089, -73.853033, -73.852227, 40.716807, 40.718094, 40.719381, 40.720109, 40.720963, 40.719441, 40.717159, 40.716142, 40.715588, 40.71235, 40.711706, 40.7133, 40.713942, 40.714735, 40.715519, 40.716807)))",-10.434120335110434,230.95238095238096,30.90909090909091,218.6046511627907
36081030904,2616,387,8,873,1253,3762,509,104,969,1941,"list(list(c(-73.8952, -73.894324, -73.894083, -73.892854, -73.89109, -73.891034, -73.890898, -73.888773, -73.888342, -73.888365, -73.887731, -73.887675, -73.887552, -73.887064, -73.88673, -73.886397, -73.887327, -73.890113, -73.892899, -73.89324, -73.897345, -73.8952, 40.76423, 40.766146, 40.76633, 40.766303, 40.766337, 40.766197, 40.765857, 40.766511, 40.766597, 40.76677, 40.766915, 40.766738, 40.76635, 40.764873, 40.763053, 40.761216, 40.761118, 40.760827, 40.760533, 40.762354, 40.761977, 40.76423
)))",-23.968565815324165,-92.3076923076923,-9.907120743034056,-35.445646573930965
36081099802,5492,689,3096,173,1255,4970,1199,2496,130,1071,"list(list(c(-73.764402, -73.762778, -73.762156, -73.760409, -73.759392, -73.757962, -73.757144, -73.754492, -73.753986, -73.753203, -73.75318, -73.7527981334302, -73.7541542452454, -73.7574984056508, -73.757903, -73.7638252556311, -73.764402, 40.594572, 40.594757, 40.596085, 40.596103, 40.595841, 40.595365, 40.595301, 40.595156, 40.59514, 40.595152, 40.592876, 40.5918309148649, 40.5918970845267, 40.59206025836, 40.59208, 40.5916204816629, 40.594572)))",-42.53544620517098,24.03846153846154,33.07692307692308,17.180205415499533
36085018100,3692,2531,193,316,619,3097,2494,19,200,372,"list(list(c(-74.138667, -74.133775, -74.132813, -74.131239, -74.13092, -74.125453, -74.124675, -74.122643, -74.120772, -74.120596, -74.117838, -74.116844, -74.114871, -74.111302, -74.110786, -74.11018, -74.110641, -74.10688, -74.100905, -74.100883, -74.101494, -74.105259, -74.109248, -74.11221, -74.113673, -74.114818, -74.117021, -74.117587, -74.11911, -74.119786, -74.12177, -74.123177, -74.127089, -74.127249, -74.127115, -74.127492, -74.130235, -74.1304, -74.132827, -74.13394, -74.138667, 40.58902, 
40.596333, 40.597241, 40.59831, 40.598856, 40.598137, 40.598316, 40.599419, 40.600672, 40.60181, 40.601858, 40.601895, 40.602137, 40.598208, 40.596127, 40.594859, 40.593252, 40.590376, 40.59102, 40.590179, 40.589344, 40.585923, 40.582679, 40.581267, 40.580314, 40.579177, 40.578197, 40.577581, 40.576157, 40.575815, 40.575054, 40.57575, 40.576369, 40.577551, 40.579179, 40.579788, 40.582539, 40.582759, 40.583793, 40.586299, 40.58902)))",1.483560545308741,915.7894736842105,58,66.39784946236558
36047049302,4691,1264,162,239,2889,NA,NA,NA,NA,NA,"list(list(c(-73.94344, -73.940076, -73.939958, -73.938864, -73.938705, -73.939037, -73.939432, -73.939313, -73.94103, -73.942734, -73.94285, -73.943202, -73.94344, 40.708781, 40.709102, 40.70839, 40.708495, 40.707015, 40.706265, 40.705256, 40.704815, 40.704637, 40.704473, 40.705182, 40.707335, 40.708781)))",0,0,0,0
36047058901,1876,1606,13,48,90,NA,NA,NA,NA,NA,"list(list(c(-73.946046, -73.944186, -73.944612, -73.943719, -73.942795, -73.941992, -73.941043, -73.940738, -73.941687, -73.942636, -73.943569, -73.94543, -73.945879, -73.946046, 40.729257, 40.729442, 40.732071, 40.732391, 40.732657, 40.72775, 40.727841, 40.725973, 40.725882, 40.725793, 40.725708, 40.725518, 40.727354, 40.729257)))",0,0,0,0
36005016700,3203,14,1357,0,1757,2167,31,1186,0,936,"list(list(c(-73.905607, -73.905312, -73.905, -73.904937, -73.901958, -73.89827, -73.899031, -73.899968, -73.901744, -73.902647, -73.905383, -73.905607, 40.839844, 40.840455, 40.842535, 40.843375, 40.842556, 40.84068, 40.839331, 40.837655, 40.83846, 40.838874, 40.839769, 40.839844)))",-54.83870967741935,14.418212478920742,0,87.71367521367522
36005008500,5665,68,1225,140,3871,5946,52,931,66,4851,"list(list(c(-73.901668, -73.900023, -73.899285, -73.897786, -73.897045, -73.896213, -73.895428, -73.89685, -73.898448, -73.899341, -73.899728, -73.90012, -73.900506, -73.900922, -73.900721, -73.902579, -73.901668, 40.819534, 40.818595, 40.818147, 40.817246, 40.816802, 40.816319, 40.815845, 40.81446, 40.813177, 40.813489, 40.81429, 40.815084, 40.815879, 40.816724, 40.816764, 40.81737, 40.819534)))",30.76923076923077,31.57894736842105,112.12121212121212,-20.2020202020202
36005029500,4639,1913,259,498,1797,4463,2150,552,375,1182,"list(list(c(-73.911725, -73.910426, -73.91043, -73.909982, -73.909297, -73.908418, -73.907388, -73.905335, -73.904135, -73.906009, -73.907026, -73.907226, -73.90819, -73.908623, -73.909336, -73.910537, -73.9113, -73.912556, -73.911725, 40.880739, 40.88347, 40.88427, 40.885658, 40.88847, 40.889122, 40.88782, 40.887355, 40.887089, 40.885587, 40.885827, 40.885157, 40.882897, 40.882455, 40.881346, 40.880569, 40.880224, 40.879242, 40.880739)))",-11.023255813953488,-53.07971014492754,32.8,52.03045685279188
36005012500,4146,47,596,0,3278,4017,28,1234,0,2620,"list(list(c(-73.896696, -73.894692, -73.89336, -73.892886, -73.890873, -73.890878, -73.890905, -73.891913, -73.892933, -73.894836, -73.895292, -73.895603, -73.896395, -73.896696, 40.830414, 40.830619, 40.830152, 40.830148, 40.830136, 40.82863, 40.826788, 40.826794, 40.826787, 40.82624, 40.828143, 40.828316, 40.828763, 40.830414)))",67.85714285714286,-51.70178282009724,0,25.114503816793892
36005028700,3442,802,106,226,2146,3316,909,228,238,1866,"list(list(c(-73.908012, -73.904721, -73.903309, -73.902568, -73.901587, -73.902822, -73.903937, -73.90471, -73.90545, -73.908012, 40.8824, 40.885242, 40.884301, 40.883839, 40.883482, 40.881687, 40.880134, 40.880554, 40.880967, 40.8824)))",-11.77117711771177,-53.50877192982456,-5.042016806722689,15.005359056806002
36005041500,5706,431,734,576,3898,5768,758,779,461,3713,"list(list(c(-73.886229, -73.884497, -73.882957, -73.88247, -73.88222, -73.881976, -73.881469, -73.883625, -73.884239, -73.884709, -73.884965, -73.885517, -73.886229, 40.870778, 40.871984, 40.873052, 40.872128, 40.871227, 40.870387, 40.868573, 40.867258, 40.868006, 40.868705, 40.869538, 40.870185, 40.870778)))",-43.13984168865435,-5.7766367137355585,24.945770065075923,4.982493940210072
36005006700,5892,31,986,0,4846,7812,192,1786,0,5701,"list(list(c(-73.921478, -73.920665, -73.92034, -73.919178, -73.917417, -73.917713, -73.915902, -73.91352, -73.914472, -73.914953, -73.915991, -73.917119, -73.918899, -73.922118, -73.921478, 40.8202, 40.821837, 40.822095, 40.82177, 40.821277, 40.820647, 40.820175, 40.819542, 40.818507, 40.818077, 40.817211, 40.817512, 40.817967, 40.818796, 40.8202)))",-83.85416666666667,-44.79283314669653,0,-14.997368882652166
36047015500,3484,2640,46,170,374,3560,2835,202,115,264,"list(list(c(-73.981425, -73.980923, -73.980418, -73.979917, -73.975196, -73.975696, -73.976201, -73.976705, -73.977208, -73.979563, -73.981927, -73.981425, 40.671052, 40.671655, 40.672256, 40.672858, 40.670576, 40.669973, 40.669372, 40.66877, 40.668169, 40.669313, 40.670448, 40.671052)))",-6.878306878306878,-77.22772277227723,47.82608695652174,41.666666666666664
36047017800,2654,1075,9,1065,488,2578,1155,31,870,416,"list(list(c(-74.008369, -74.006625, -74.004855, -74.003425, -74.002665, -74.000935, -74.00195, -74.002644, -74.004934, -74.006172, -74.00691, -74.008369, 40.605217, 40.606895, 40.608594, 40.609969, 40.60957, 40.608637, 40.607818, 40.607257, 40.605075, 40.603887, 40.604338, 40.605217)))",-6.926406926406926,-70.96774193548387,22.413793103448278,17.307692307692307
36047007800,5120,674,53,329,4009,5479,293,184,716,4207,"list(list(c(-74.014932, -74.013733, -74.013172, -74.011412, -74.009153, -74.009736, -74.010319, -74.010902, -74.011484, -74.015533, -74.014932, 40.646982, 40.648079, 40.648652, 40.64759, 40.646227, 40.645667, 40.645106, 40.644547, 40.643986, 40.646418, 40.646982)))",130.03412969283278,-71.19565217391305,-54.05027932960894,-4.706441644877585
36047012902,3452,1540,436,452,735,2027,1146,164,166,505,"list(list(c(-73.977886, -73.977815, -73.977455, -73.977023, -73.976317, -73.976667, -73.977457, -73.975929, -73.97378, -73.973952, -73.974504, -73.974692, -73.974958, -73.975321, -73.97618, -73.978676, -73.977886, 40.680217, 40.680313, 40.680853, 40.681486, 40.682509, 40.682973, 40.684052, 40.683505, 40.683061, 40.682281, 40.680733, 40.680266, 40.679877, 40.679333, 40.678065, 40.679047, 40.680217)))",34.3804537521815,165.85365853658536,172.289156626506,45.54455445544554
